Season,Grand Prix,Driver,Constructor,FP1 Time,FP1 Gap,FP1 Laps,FP2 Time,FP2 Gap,FP2 Laps,FP3 Time,FP3 Gap,FP3 Laps,Grid Position
2005,german-grand-prix,Trulli,Toyota,77.341,3.064,14.0,76.411,2.438,23.0,77.053,1.369,7.0,9.0
2005,german-grand-prix,Klien,Red Bull,77.423,3.146,13.0,76.658,2.685,14.0,76.698,1.014,7.0,10.0
2005,german-grand-prix,Massa,Sauber,77.442,3.165,13.0,76.161,2.188,24.0,76.799,1.115,7.0,13.0
2005,german-grand-prix,Heidfeld,Williams,77.665,3.388,10.0,76.893,2.92,18.0,77.536,1.852,8.0,7.0
2005,german-grand-prix,Webber,Williams,77.689,3.412,10.0,76.879,2.906,17.0,76.961,1.277,7.0,6.0
2005,german-grand-prix,Villeneuve,Sauber,78.132,3.855,8.0,76.938,2.965,20.0,77.408,1.724,11.0,14.0
2005,german-grand-prix,Karthikeyan,Jordan,78.988,4.711,21.0,77.506,3.533,25.0,78.102,2.418,12.0,20.0
2005,german-grand-prix,Albers,Minardi,79.151,4.874,19.0,77.83,3.857,17.0,78.217,2.533,17.0,16.0
2005,german-grand-prix,Monteiro,Jordan,79.4,5.123,19.0,78.227,4.254,28.0,79.103,3.419,14.0,18.0
2005,german-grand-prix,Doornbos,Minardi,80.108,5.831,17.0,77.978,4.005,28.0,79.083,3.399,17.0,17.0
2005,hungarian-grand-prix,Barrichello,Ferrari,82.834,1.423,8.0,81.914,1.505,23.0,83.583,1.897,4.0,7.0
2005,hungarian-grand-prix,Button,BAR,83.028,1.617,12.0,82.544,2.135,29.0,83.902,2.216,6.0,8.0
2005,hungarian-grand-prix,Räikkönen,McLaren,83.159,1.748,7.0,81.281,0.872,18.0,81.686,0.0,7.0,4.0
2005,hungarian-grand-prix,Schumacher,Ferrari,83.234,1.823,8.0,81.631,1.222,24.0,81.842,0.156,10.0,1.0
2005,hungarian-grand-prix,Massa,Sauber,83.375,1.964,10.0,83.574,3.165,25.0,83.715,2.029,10.0,14.0
2005,hungarian-grand-prix,Heidfeld,Williams,83.384,1.973,8.0,82.861,2.452,16.0,83.167,1.481,6.0,12.0
2005,hungarian-grand-prix,Pablo,McLaren,83.558,2.147,7.0,81.662,1.253,17.0,81.98,0.294,7.0,2.0
2005,hungarian-grand-prix,Sato,BAR,83.679,2.268,11.0,83.56,3.151,12.0,84.07,2.384,11.0,10.0
2005,hungarian-grand-prix,Schumacher,Toyota,83.706,2.295,6.0,81.631,1.222,24.0,81.842,0.156,10.0,1.0
2005,hungarian-grand-prix,Trulli,Toyota,83.764,2.353,8.0,81.41,1.001,26.0,82.888,1.202,10.0,3.0
2005,hungarian-grand-prix,Alonso,Renault,83.833,2.422,10.0,82.473,2.064,21.0,82.798,1.112,8.0,6.0
2005,hungarian-grand-prix,Webber,Williams,83.918,2.507,8.0,82.935,2.526,18.0,83.678,1.992,7.0,16.0
2005,hungarian-grand-prix,Fisichella,Renault,83.94,2.529,9.0,82.652,2.243,21.0,84.2,2.514,6.0,9.0
2005,hungarian-grand-prix,Villeneuve,Sauber,84.683,3.272,10.0,83.558,3.149,23.0,84.078,2.392,11.0,15.0
2005,hungarian-grand-prix,Karthikeyan,Jordan,86.13,4.719,14.0,85.184,4.775,25.0,85.721,4.035,10.0,18.0
2005,hungarian-grand-prix,Doornbos,Minardi,87.011,5.6,16.0,83.67,3.261,23.0,85.691,4.005,11.0,19.0
2005,hungarian-grand-prix,Monteiro,Jordan,87.344,5.933,8.0,84.862,4.453,24.0,86.6,4.914,12.0,20.0
2005,hungarian-grand-prix,Albers,Minardi,87.54,6.129,8.0,84.093,3.684,21.0,85.947,4.261,11.0,17.0
2005,turkish-grand-prix,Räikkönen,McLaren,88.453,0.571,11.0,87.274,1.691,18.0,87.134,0.277,9.0,1.0
2005,turkish-grand-prix,Webber,Williams,88.765,0.883,8.0,88.12,2.537,20.0,87.633,0.776,8.0,7.0
2005,turkish-grand-prix,Button,BAR,88.968,1.086,12.0,87.346,1.763,28.0,87.031,0.174,6.0,13.0
2005,turkish-grand-prix,Pablo,McLaren,89.183,1.301,10.0,86.525,0.942,17.0,86.857,0.0,8.0,4.0
2005,turkish-grand-prix,Alonso,Renault,89.283,1.401,13.0,87.579,1.996,25.0,87.119,0.262,8.0,3.0
2005,turkish-grand-prix,Schumacher,Ferrari,89.766,1.884,11.0,88.293,2.71,25.0,88.049,1.192,9.0,9.0
2005,turkish-grand-prix,Sato,BAR,90.05,2.168,12.0,88.081,2.498,25.0,87.159,0.302,8.0,20.0
2005,turkish-grand-prix,Fisichella,Renault,90.106,2.224,9.0,87.673,2.09,29.0,87.921,1.064,8.0,2.0
2005,turkish-grand-prix,Massa,Sauber,90.368,2.486,11.0,88.681,3.098,27.0,88.018,1.161,9.0,8.0
2005,turkish-grand-prix,Schumacher,Toyota,90.563,2.681,12.0,88.293,2.71,25.0,88.049,1.192,9.0,9.0
2005,turkish-grand-prix,Trulli,Toyota,90.785,2.903,11.0,87.964,2.381,22.0,88.468,1.611,6.0,5.0
2005,turkish-grand-prix,Heidfeld,Williams,90.847,2.965,10.0,88.959,3.376,21.0,87.471,0.614,8.0,6.0
2005,turkish-grand-prix,Villeneuve,Sauber,90.847,2.965,12.0,88.404,2.821,26.0,88.74,1.883,8.0,17.0
2005,turkish-grand-prix,Klien,Red Bull,91.008,3.126,10.0,88.828,3.245,21.0,88.063,1.206,9.0,10.0
2005,turkish-grand-prix,Barrichello,Ferrari,91.294,3.412,11.0,88.46,2.877,25.0,88.854,1.997,10.0,11.0
2005,turkish-grand-prix,Coulthard,Red Bull,91.306,3.424,11.0,88.235,2.652,25.0,87.953,1.096,9.0,12.0
2005,turkish-grand-prix,Monteiro,Jordan,92.147,4.265,15.0,90.626,5.043,21.0,90.216,3.359,10.0,14.0
2005,turkish-grand-prix,Albers,Minardi,93.474,5.592,13.0,90.73,5.147,22.0,90.837,3.98,13.0,15.0
2005,turkish-grand-prix,Doornbos,Minardi,95.367,7.485,12.0,90.628,5.045,16.0,90.851,3.994,13.0,19.0
2005,italian-grand-prix,Webber,Williams,81.816,1.615,3.0,82.032,1.501,18.0,83.162,0.747,4.0,14.0
2005,italian-grand-prix,Räikkönen,McLaren,81.842,1.641,5.0,81.735,1.204,14.0,82.415,0.0,5.0,1.0
2005,italian-grand-prix,Pablo,McLaren,82.078,1.877,6.0,81.583,1.052,10.0,82.676,0.261,5.0,2.0
2005,italian-grand-prix,Sato,BAR,82.577,2.376,13.0,83.223,2.692,23.0,83.257,0.842,10.0,5.0
2005,italian-grand-prix,Schumacher,Ferrari,83.739,3.538,5.0,82.749,2.218,9.0,82.55,0.135,5.0,7.0
2005,italian-grand-prix,Coulthard,Red Bull,84.001,3.8,4.0,83.506,2.975,10.0,84.019,1.604,8.0,11.0
2005,italian-grand-prix,Barrichello,Ferrari,84.196,3.995,6.0,83.213,2.682,19.0,83.942,1.527,7.0,8.0
2005,italian-grand-prix,Monteiro,Jordan,85.134,4.933,12.0,83.994,3.463,14.0,84.668,2.253,6.0,17.0
2005,italian-grand-prix,Albers,Minardi,85.497,5.296,11.0,84.264,3.733,14.0,86.197,3.782,5.0,20.0
2005,italian-grand-prix,Karthikeyan,Jordan,85.611,5.41,8.0,84.202,3.671,18.0,85.172,2.757,11.0,19.0
2005,italian-grand-prix,Doornbos,Minardi,85.853,5.652,11.0,84.233,3.702,15.0,85.722,3.307,8.0,18.0
2005,brazilian-grand-prix,Sato,BAR,72.738,1.037,17.0,74.584,2.501,27.0,74.042,1.304,9.0,19.0
2005,brazilian-grand-prix,Alonso,Renault,72.782,1.081,10.0,73.545,1.462,29.0,72.738,0.0,7.0,1.0
2005,brazilian-grand-prix,Button,BAR,72.918,1.217,12.0,74.189,2.106,26.0,73.186,0.448,9.0,4.0
2005,brazilian-grand-prix,Räikkönen,McLaren,73.065,1.364,7.0,73.172,1.089,18.0,73.088,0.35,6.0,5.0
2005,brazilian-grand-prix,Fisichella,Renault,73.094,1.393,10.0,73.518,1.435,29.0,72.789,0.051,9.0,3.0
2005,brazilian-grand-prix,Pablo,McLaren,73.256,1.555,6.0,72.694,0.611,13.0,73.05,0.312,10.0,2.0
2005,brazilian-grand-prix,Pizzonia,Williams,73.427,1.726,4.0,73.828,1.745,19.0,73.795,1.057,8.0,15.0
2005,brazilian-grand-prix,Webber,Williams,73.509,1.808,4.0,73.65,1.567,18.0,74.112,1.374,8.0,14.0
2005,brazilian-grand-prix,Schumacher,Toyota,73.788,2.087,6.0,73.205,1.122,24.0,73.908,1.17,9.0,7.0
2005,brazilian-grand-prix,Schumacher,Ferrari,74.154,2.453,10.0,73.205,1.122,24.0,73.908,1.17,9.0,7.0
2005,brazilian-grand-prix,Barrichello,Ferrari,74.282,2.581,10.0,73.088,1.005,21.0,73.529,0.791,8.0,10.0
2005,brazilian-grand-prix,Klien,Red Bull,74.468,2.767,7.0,74.698,2.615,7.0,74.051,1.313,12.0,6.0
2005,brazilian-grand-prix,Trulli,Toyota,74.504,2.803,6.0,73.493,1.41,26.0,73.869,1.131,12.0,8.0
2005,brazilian-grand-prix,Coulthard,Red Bull,74.724,3.023,7.0,74.006,1.923,22.0,74.401,1.663,5.0,16.0
2005,brazilian-grand-prix,Villeneuve,Sauber,75.211,3.51,14.0,73.202,1.119,21.0,74.479,1.741,11.0,12.0
2005,brazilian-grand-prix,Karthikeyan,Jordan,76.23,4.529,14.0,75.187,3.104,19.0,75.252,2.514,9.0,17.0
2005,brazilian-grand-prix,Monteiro,Jordan,76.23,4.529,15.0,74.671,2.588,22.0,74.851,2.113,11.0,13.0
2005,brazilian-grand-prix,Doornbos,Minardi,76.769,5.068,12.0,73.922,1.839,28.0,75.772,3.034,8.0,20.0
2005,brazilian-grand-prix,Albers,Minardi,77.18,5.479,8.0,74.563,2.48,23.0,75.815,3.077,13.0,18.0
2005,japanese-grand-prix,Button,BAR,92.043,1.511,18.0,93.453,2.771,20.0,111.884,5.341,4.0,2.0
2005,japanese-grand-prix,Coulthard,Red Bull,92.229,1.697,23.0,93.563,2.881,11.0,113.346,6.803,10.0,6.0
2005,japanese-grand-prix,Pablo,McLaren,92.321,1.789,9.0,97.371,6.689,5.0,109.097,2.554,4.0,18.0
2005,japanese-grand-prix,Sato,BAR,92.791,2.259,20.0,94.33,3.648,16.0,113.454,6.911,5.0,5.0
2005,japanese-grand-prix,Webber,Williams,93.098,2.566,13.0,93.52,2.838,14.0,109.484,2.941,3.0,7.0
2005,japanese-grand-prix,Klien,Red Bull,93.139,2.607,19.0,94.707,4.025,12.0,114.348,7.805,4.0,4.0
2005,japanese-grand-prix,Räikkönen,McLaren,93.486,2.954,8.0,92.849,2.167,13.0,108.729,2.186,5.0,17.0
2005,japanese-grand-prix,Pizzonia,Williams,93.528,2.996,22.0,93.679,2.997,14.0,110.537,3.994,5.0,12.0
2005,japanese-grand-prix,Barrichello,Ferrari,93.7,3.168,9.0,92.267,1.585,15.0,110.846,4.303,4.0,9.0
2005,japanese-grand-prix,Schumacher,Toyota,93.735,3.203,10.0,91.716,1.034,16.0,106.543,0.0,3.0,1.0
2005,japanese-grand-prix,Schumacher,Ferrari,93.886,3.354,9.0,91.716,1.034,16.0,106.543,0.0,3.0,1.0
2005,japanese-grand-prix,Albers,Minardi,97.153,6.621,16.0,97.626,6.944,7.0,112.7,6.157,6.0,13.0
2005,japanese-grand-prix,Karthikeyan,Jordan,97.154,6.622,13.0,98.034,7.352,7.0,110.811,4.268,8.0,11.0
2005,japanese-grand-prix,Monteiro,Jordan,98.25,7.718,17.0,95.388,4.706,12.0,112.023,5.48,7.0,20.0
2005,chinese-grand-prix,Barrichello,Ferrari,95.303,1.84,13.0,94.618,1.784,24.0,95.994,1.741,10.0,8.0
2005,chinese-grand-prix,Räikkönen,McLaren,95.481,2.018,5.0,94.092,1.258,14.0,94.253,0.0,6.0,3.0
2005,chinese-grand-prix,Schumacher,Ferrari,95.494,2.031,12.0,95.567,2.733,24.0,95.981,1.728,10.0,6.0
2005,chinese-grand-prix,Pablo,McLaren,95.521,2.058,9.0,94.541,1.707,16.0,94.446,0.193,6.0,5.0
2005,chinese-grand-prix,Alonso,Renault,95.605,2.142,10.0,94.226,1.392,24.0,94.631,0.378,4.0,1.0
2005,chinese-grand-prix,Webber,Williams,95.945,2.482,13.0,95.035,2.201,24.0,94.749,0.496,12.0,10.0
2005,chinese-grand-prix,Coulthard,Red Bull,96.089,2.626,10.0,95.201,2.367,19.0,95.296,1.043,9.0,7.0
2005,chinese-grand-prix,Button,BAR,96.096,2.633,11.0,95.072,2.238,25.0,95.004,0.751,6.0,4.0
2005,chinese-grand-prix,Pizzonia,Williams,96.208,2.745,12.0,95.709,2.875,13.0,95.675,1.422,13.0,13.0
2005,chinese-grand-prix,Sato,BAR,96.829,3.366,11.0,95.397,2.563,24.0,95.461,1.208,9.0,17.0
2005,chinese-grand-prix,Schumacher,Toyota,96.866,3.403,13.0,95.567,2.733,24.0,95.981,1.728,10.0,6.0
2005,chinese-grand-prix,Massa,Sauber,97.123,3.66,11.0,95.196,2.362,26.0,95.532,1.279,8.0,11.0
2005,chinese-grand-prix,Fisichella,Renault,97.143,3.68,5.0,94.932,2.098,28.0,94.472,0.219,8.0,2.0
2005,chinese-grand-prix,Villeneuve,Sauber,97.688,4.225,7.0,95.894,3.06,21.0,95.982,1.729,8.0,16.0
2005,chinese-grand-prix,Trulli,Toyota,97.764,4.301,9.0,96.079,3.245,26.0,96.1,1.847,13.0,12.0
2005,chinese-grand-prix,Karthikeyan,Jordan,98.308,4.845,15.0,97.467,4.633,18.0,97.563,3.31,10.0,15.0
2005,chinese-grand-prix,Monteiro,Jordan,99.088,5.625,11.0,97.435,4.601,11.0,97.555,3.302,6.0,19.0
2005,chinese-grand-prix,Doornbos,Minardi,100.724,7.261,14.0,96.993,4.159,22.0,98.072,3.819,6.0,20.0
2005,chinese-grand-prix,Albers,Minardi,100.787,7.324,13.0,97.173,4.339,21.0,98.697,4.444,10.0,18.0
2004,australian-grand-prix,Schumacher,Ferrari,85.127,0.0,4.0,84.718,0.0,15.0,85.786,0.0,13.0,1.0
2004,australian-grand-prix,Barrichello,Ferrari,85.361,0.234,9.0,84.826,0.108,22.0,86.159,0.373,8.0,2.0
2004,australian-grand-prix,Trulli,Renault,87.025,1.898,10.0,85.757,1.039,23.0,86.817,1.031,14.0,9.0
2004,australian-grand-prix,Coulthard,McLaren,87.264,2.137,5.0,86.215,1.497,17.0,86.428,0.642,5.0,12.0
2004,australian-grand-prix,Alonso,Renault,87.359,2.232,14.0,85.853,1.135,22.0,86.61,0.824,7.0,5.0
2004,australian-grand-prix,Pablo,Williams,87.462,2.335,12.0,86.206,1.488,19.0,86.195,0.409,13.0,3.0
2004,australian-grand-prix,Schumacher,Williams,87.675,2.548,11.0,84.718,0.0,15.0,85.786,0.0,13.0,1.0
2004,australian-grand-prix,Button,BAR,87.867,2.74,7.0,85.786,1.068,15.0,86.995,1.209,11.0,4.0
2004,australian-grand-prix,Webber,Jaguar,88.089,2.962,6.0,86.312,1.594,17.0,86.804,1.018,5.0,6.0
2004,australian-grand-prix,Räikkönen,McLaren,88.233,3.106,5.0,86.579,1.861,18.0,86.725,0.939,6.0,10.0
2004,australian-grand-prix,Sato,BAR,88.874,3.747,6.0,86.967,2.249,15.0,88.438,2.652,12.0,7.0
2004,australian-grand-prix,da,Toyota,88.955,3.828,11.0,87.71,2.992,11.0,87.717,1.931,14.0,13.0
2004,australian-grand-prix,Fisichella,Sauber,89.12,3.993,6.0,86.601,1.883,27.0,87.744,1.958,9.0,14.0
2004,australian-grand-prix,Panis,Toyota,89.169,4.042,12.0,87.807,3.089,16.0,87.107,1.321,16.0,18.0
2004,australian-grand-prix,Heidfeld,Jordan,89.826,4.699,11.0,87.826,3.108,15.0,90.233,4.447,13.0,15.0
2004,australian-grand-prix,Klien,Jaguar,90.046,4.919,7.0,87.724,3.006,20.0,88.572,2.786,7.0,19.0
2004,australian-grand-prix,Pantano,Jordan,90.1,4.973,18.0,90.061,5.343,18.0,90.057,4.271,13.0,16.0
2004,australian-grand-prix,Baumgartner,Minardi,92.886,7.759,14.0,89.708,4.99,9.0,92.295,6.509,14.0,17.0
2004,australian-grand-prix,Bruni,Minardi,93.236,8.109,8.0,88.991,4.273,18.0,91.31,5.524,12.0,20.0
2004,malaysian-grand-prix,Schumacher,Ferrari,94.437,0.0,11.0,94.693,0.298,24.0,93.391,0.0,7.0,1.0
2004,malaysian-grand-prix,Barrichello,Ferrari,95.38,0.943,8.0,95.373,0.978,19.0,94.362,0.971,9.0,3.0
2004,malaysian-grand-prix,Schumacher,Williams,96.229,1.792,11.0,94.693,0.298,24.0,93.391,0.0,7.0,1.0
2004,malaysian-grand-prix,Webber,Jaguar,96.478,2.041,6.0,95.054,0.659,20.0,94.77,1.379,5.0,2.0
2004,malaysian-grand-prix,Pablo,Williams,96.606,2.169,9.0,95.1,0.705,23.0,94.547,1.156,12.0,4.0
2004,malaysian-grand-prix,Button,BAR,97.018,2.581,5.0,95.407,1.012,19.0,94.839,1.448,11.0,6.0
2004,malaysian-grand-prix,Alonso,Renault,97.119,2.682,13.0,95.3,0.905,20.0,94.175,0.784,12.0,19.0
2004,malaysian-grand-prix,Coulthard,McLaren,97.438,3.001,4.0,95.301,0.906,13.0,94.415,1.024,9.0,9.0
2004,malaysian-grand-prix,Panis,Toyota,97.59,3.153,12.0,95.524,1.129,19.0,95.697,2.306,10.0,14.0
2004,malaysian-grand-prix,Trulli,Renault,97.816,3.379,10.0,95.115,0.72,20.0,94.482,1.091,14.0,8.0
2004,malaysian-grand-prix,Fisichella,Sauber,97.995,3.558,5.0,96.353,1.958,28.0,95.516,2.125,9.0,12.0
2004,malaysian-grand-prix,Sato,BAR,98.023,3.586,6.0,96.292,1.897,6.0,95.697,2.306,16.0,20.0
2004,malaysian-grand-prix,Klien,Jaguar,98.554,4.117,11.0,95.996,1.601,19.0,96.106,2.715,8.0,13.0
2004,malaysian-grand-prix,da,Toyota,98.734,4.297,11.0,96.907,2.512,7.0,95.678,2.287,4.0,10.0
2004,malaysian-grand-prix,Heidfeld,Jordan,98.831,4.394,8.0,97.725,3.33,19.0,97.194,3.803,9.0,15.0
2004,malaysian-grand-prix,Pantano,Jordan,99.86,5.423,14.0,99.324,4.929,16.0,98.302,4.911,11.0,18.0
2004,malaysian-grand-prix,Bruni,Minardi,101.149,6.712,6.0,97.818,3.423,19.0,99.209,5.818,11.0,16.0
2004,malaysian-grand-prix,Baumgartner,Minardi,102.556,8.119,14.0,98.588,4.193,10.0,99.013,5.622,13.0,17.0
2004,malaysian-grand-prix,Massa,Sauber,102.718,8.281,5.0,95.288,0.893,21.0,95.813,2.422,10.0,11.0
2004,bahrain-grand-prix,Schumacher,Ferrari,92.158,0.0,13.0,91.732,0.282,22.0,90.545,0.483,10.0,1.0
2004,bahrain-grand-prix,Barrichello,Ferrari,92.651,0.493,13.0,91.45,0.0,19.0,90.616,0.554,10.0,2.0
2004,bahrain-grand-prix,Pablo,Williams,93.027,0.869,14.0,91.451,0.001,21.0,90.121,0.059,9.0,3.0
2004,bahrain-grand-prix,Button,BAR,93.898,1.74,13.0,91.879,0.429,22.0,90.062,0.0,11.0,6.0
2004,bahrain-grand-prix,Coulthard,McLaren,94.023,1.865,10.0,92.495,1.045,17.0,91.341,1.279,9.0,10.0
2004,bahrain-grand-prix,Sato,BAR,94.61,2.452,12.0,92.68,1.23,16.0,91.09,1.028,10.0,5.0
2004,bahrain-grand-prix,Schumacher,Williams,94.619,2.461,13.0,91.732,0.282,22.0,90.545,0.483,10.0,1.0
2004,bahrain-grand-prix,Trulli,Renault,94.796,2.638,6.0,93.437,1.987,12.0,91.644,1.582,17.0,7.0
2004,bahrain-grand-prix,Alonso,Renault,94.81,2.652,10.0,92.234,0.784,23.0,91.485,1.423,9.0,17.0
2004,bahrain-grand-prix,Heidfeld,Jordan,94.872,2.714,11.0,100.573,9.123,5.0,93.404,3.342,12.0,15.0
2004,bahrain-grand-prix,Pantano,Jordan,94.967,2.809,17.0,92.708,1.258,18.0,93.474,3.412,11.0,16.0
2004,bahrain-grand-prix,Fisichella,Sauber,95.388,3.23,8.0,93.061,1.611,23.0,92.21,2.148,10.0,11.0
2004,bahrain-grand-prix,Webber,Jaguar,95.905,3.747,11.0,92.041,0.591,24.0,92.276,2.214,9.0,14.0
2004,bahrain-grand-prix,Panis,Toyota,95.981,3.823,14.0,93.049,1.599,18.0,91.962,1.9,16.0,8.0
2004,bahrain-grand-prix,da,Toyota,96.359,4.201,16.0,92.761,1.311,21.0,92.183,2.121,10.0,9.0
2004,bahrain-grand-prix,Klien,Jaguar,96.645,4.487,12.0,91.789,0.339,20.0,91.692,1.63,4.0,12.0
2004,bahrain-grand-prix,Baumgartner,Minardi,97.049,4.891,12.0,94.054,2.604,14.0,95.696,5.634,9.0,19.0
2004,bahrain-grand-prix,Bruni,Minardi,97.347,5.189,12.0,94.791,3.341,16.0,93.863,3.801,11.0,18.0
2004,san-marino-grand-prix,Schumacher,Ferrari,80.084,0.0,11.0,81.164,0.198,23.0,80.856,0.0,13.0,2.0
2004,san-marino-grand-prix,Barrichello,Ferrari,81.443,1.359,12.0,82.096,1.13,20.0,81.583,0.727,10.0,4.0
2004,san-marino-grand-prix,Schumacher,Williams,82.25,2.166,13.0,81.164,0.198,23.0,80.856,0.0,13.0,2.0
2004,san-marino-grand-prix,Button,BAR,82.448,2.364,10.0,80.966,0.0,25.0,81.165,0.309,11.0,1.0
2004,san-marino-grand-prix,Pablo,Williams,82.796,2.712,11.0,81.661,0.695,25.0,81.764,0.908,14.0,3.0
2004,san-marino-grand-prix,Trulli,Renault,82.927,2.843,11.0,81.604,0.638,25.0,82.462,1.606,13.0,9.0
2004,san-marino-grand-prix,Räikkönen,McLaren,83.054,2.97,4.0,81.586,0.62,18.0,82.164,1.308,5.0,20.0
2004,san-marino-grand-prix,Alonso,Renault,83.083,2.999,13.0,81.788,0.822,25.0,81.954,1.098,13.0,6.0
2004,san-marino-grand-prix,Coulthard,McLaren,83.197,3.113,8.0,81.795,0.829,17.0,82.051,1.195,6.0,11.0
2004,san-marino-grand-prix,Webber,Jaguar,83.417,3.333,11.0,82.167,1.201,28.0,82.707,1.851,10.0,8.0
2004,san-marino-grand-prix,Fisichella,Sauber,83.528,3.444,9.0,83.335,2.369,28.0,82.991,2.135,6.0,19.0
2004,san-marino-grand-prix,Massa,Sauber,83.562,3.478,13.0,83.043,2.077,27.0,83.105,2.249,10.0,12.0
2004,san-marino-grand-prix,Panis,Toyota,83.79,3.706,13.0,82.768,1.802,22.0,82.885,2.029,14.0,13.0
2004,san-marino-grand-prix,Sato,BAR,84.061,3.977,11.0,81.159,0.193,25.0,82.013,1.157,11.0,7.0
2004,san-marino-grand-prix,da,Toyota,84.752,4.668,12.0,82.78,1.814,23.0,83.482,2.626,17.0,10.0
2004,san-marino-grand-prix,Heidfeld,Jordan,84.955,4.871,12.0,83.866,2.9,15.0,84.907,4.051,10.0,16.0
2004,san-marino-grand-prix,Pantano,Jordan,85.375,5.291,12.0,84.091,3.125,19.0,84.255,3.399,13.0,15.0
2004,san-marino-grand-prix,Bruni,Minardi,87.933,7.849,14.0,85.653,4.687,16.0,86.783,5.927,11.0,17.0
2004,san-marino-grand-prix,Baumgartner,Minardi,89.312,9.228,14.0,85.76,4.794,10.0,87.539,6.683,13.0,18.0
2004,spanish-grand-prix,Schumacher,Ferrari,75.658,0.0,8.0,76.433,0.498,25.0,76.233,0.249,7.0,1.0
2004,spanish-grand-prix,Barrichello,Ferrari,76.033,0.375,8.0,76.698,0.763,28.0,76.795,0.811,8.0,5.0
2004,spanish-grand-prix,Button,BAR,77.06,1.402,6.0,75.935,0.0,19.0,75.984,0.0,10.0,14.0
2004,spanish-grand-prix,Schumacher,Williams,77.165,1.507,12.0,76.433,0.498,25.0,76.233,0.249,7.0,1.0
2004,spanish-grand-prix,Alonso,Renault,77.429,1.771,11.0,76.534,0.599,20.0,77.294,1.31,4.0,8.0
2004,spanish-grand-prix,Sato,BAR,77.481,1.823,6.0,77.97,2.035,4.0,76.685,0.701,11.0,3.0
2004,spanish-grand-prix,Panis,Toyota,77.489,1.831,6.0,76.925,0.99,23.0,76.721,0.737,6.0,7.0
2004,spanish-grand-prix,Räikkönen,McLaren,77.563,1.905,5.0,76.798,0.863,17.0,77.428,1.444,8.0,13.0
2004,spanish-grand-prix,Pablo,Williams,77.635,1.977,10.0,77.067,1.132,27.0,76.048,0.064,4.0,2.0
2004,spanish-grand-prix,Coulthard,McLaren,77.973,2.315,7.0,77.069,1.134,16.0,77.106,1.122,8.0,10.0
2004,spanish-grand-prix,Trulli,Renault,78.341,2.683,16.0,76.734,0.799,20.0,76.015,0.031,8.0,4.0
2004,spanish-grand-prix,da,Toyota,78.362,2.704,12.0,76.833,0.898,24.0,77.252,1.268,8.0,11.0
2004,spanish-grand-prix,Massa,Sauber,78.76,3.102,11.0,77.906,1.971,22.0,77.86,1.876,7.0,17.0
2004,spanish-grand-prix,Fisichella,Sauber,78.886,3.228,12.0,78.001,2.066,24.0,77.277,1.293,6.0,12.0
2004,spanish-grand-prix,Heidfeld,Jordan,79.198,3.54,16.0,78.117,2.182,23.0,78.643,2.659,13.0,15.0
2004,spanish-grand-prix,Pantano,Jordan,79.925,4.267,14.0,78.726,2.791,21.0,79.146,3.162,10.0,19.0
2004,spanish-grand-prix,Baumgartner,Minardi,81.535,5.877,17.0,80.313,4.378,15.0,79.949,3.965,12.0,20.0
2004,monaco-grand-prix,Schumacher,Ferrari,76.502,0.0,14.0,74.741,0.0,24.0,75.751,0.0,9.0,2.0
2004,monaco-grand-prix,Sato,BAR,77.279,0.777,24.0,75.664,0.923,23.0,76.54,0.789,15.0,8.0
2004,monaco-grand-prix,Button,BAR,77.339,0.837,19.0,75.52,0.779,30.0,76.358,0.607,14.0,3.0
2004,monaco-grand-prix,Coulthard,McLaren,77.524,1.022,16.0,76.229,1.488,16.0,76.756,1.005,13.0,9.0
2004,monaco-grand-prix,Alonso,Renault,77.686,1.184,22.0,75.701,0.96,28.0,76.386,0.635,10.0,4.0
2004,monaco-grand-prix,Trulli,Renault,77.856,1.354,24.0,75.472,0.731,28.0,76.374,0.623,8.0,1.0
2004,monaco-grand-prix,Pablo,Williams,77.937,1.435,16.0,76.097,1.356,29.0,76.559,0.808,13.0,10.0
2004,monaco-grand-prix,Räikkönen,McLaren,77.952,1.45,18.0,75.479,0.738,14.0,76.4,0.649,15.0,6.0
2004,monaco-grand-prix,Fisichella,Sauber,78.338,1.836,16.0,76.748,2.007,30.0,77.209,1.458,11.0,11.0
2004,monaco-grand-prix,Barrichello,Ferrari,78.621,2.119,14.0,75.319,0.578,27.0,75.77,0.019,9.0,7.0
2004,monaco-grand-prix,da,Toyota,78.889,2.387,22.0,76.743,2.002,31.0,77.409,1.658,12.0,15.0
2004,monaco-grand-prix,Panis,Toyota,79.218,2.716,17.0,77.007,2.266,24.0,78.299,2.548,11.0,13.0
2004,monaco-grand-prix,Klien,Jaguar,79.487,2.985,29.0,77.988,3.247,15.0,78.39,2.639,21.0,14.0
2004,monaco-grand-prix,Pantano,Jordan,80.528,4.026,18.0,77.309,2.568,24.0,78.117,2.366,13.0,18.0
2004,monaco-grand-prix,Heidfeld,Jordan,81.141,4.639,17.0,77.873,3.132,18.0,79.221,3.47,12.0,17.0
2004,monaco-grand-prix,Baumgartner,Minardi,82.203,5.701,18.0,78.829,4.088,19.0,83.963,8.212,6.0,19.0
2004,european-grand-prix,Schumacher,Ferrari,89.631,0.184,14.0,89.677,0.322,28.0,90.192,0.707,7.0,1.0
